10,1.0,84,6
30,0.5,112,7
50,0.4,151,7
70,0.79,207,7
90,0.94,268,7
110,0.73,350,7
130,0.62,427,7
150,0.67,536,7
170,0.62,641,7
190,0.68,757,7
210,0.76,880,7
230,0.85,1000,7
250,0.8,1132,8
270,0.85,1267,8
290,0.79,1403,8
310,0.84,1565,8
330,0.83,1717,8
350,0.9,1893,8
370,0.86,2051,8
390,0.91,2197,8
410,0.8,2399,8
430,0.79,2601,8
450,0.8,2775,8
470,0.86,2975,8
490,0.85,3149,8
510,0.88,3345,8
530,0.83,3534,8
550,0.85,3749,8
570,0.84,3942,8
590,0.85,4168,8
610,0.88,4415,8
630,0.87,4627,8
650,0.84,4861,8
670,0.84,5073,8
690,0.81,5341,8
710,0.85,5619,8
730,0.85,5864,9
750,0.86,6147,9
770,0.92,6438,9
790,0.85,6665,9
810,0.9,6885,9
830,0.84,7159,9
850,0.85,7399,9
870,0.86,7672,9
890,0.89,7948,9
910,0.8,8212,9
930,0.89,8493,9
950,0.87,8783,9
970,0.84,9093,9
990,0.85,9441,9
1010,0.85,9804,9
1030,0.91,10099,9
1050,0.89,10463,9
1070,0.86,10756,9
1090,0.89,11035,9
1110,0.89,11323,9
1130,0.88,11614,9
1150,0.85,11893,9
1170,0.84,12237,9
1190,0.82,12564,9
1210,0.82,12943,9
1230,0.88,13265,9
1250,0.86,13613,9
1270,0.87,13981,9
1290,0.78,14295,9
1310,0.89,14617,9
1330,0.89,14941,9
1350,0.79,15285,9
1370,0.84,15604,9
1390,0.86,15953,9
1410,0.84,16296,9
1430,0.87,16670,9
1450,0.87,17004,9
1470,0.91,17307,9
1490,0.82,17672,9
1510,0.82,18016,9
1530,0.87,18381,9
1550,0.9,18783,9
1570,0.87,19178,9
1590,0.91,19553,9
1610,0.9,19962,9
1630,0.89,20301,9
1650,0.89,20701,9
1670,0.88,21057,9
1690,0.84,21419,9
1710,0.9,21755,9
1730,0.82,22173,9
1750,0.85,22525,9
1770,0.87,22857,9
1790,0.84,23293,9
1810,0.9,23645,9
1830,0.83,24082,9
1850,0.96,24439,9
1870,0.87,24847,9
1890,0.86,25269,9
1910,0.94,25626,9
1930,0.89,26015,9
1950,0.88,26416,9
1970,0.89,26778,9
1990,0.85,27156,9
2010,0.85,27557,9
2030,0.91,27944,9
2050,0.87,28345,9
2070,0.91,28701,9
2090,0.88,29127,9
